datetime,S01_E_004,S01_E_053,S01_E_054,S01_E_055,S01_E_051,S01_E_052,S02_E_246,S02_E_249,S02_E_247,S02_E_250,S02_E_248,S02_E_251,S02_E_252,S02_E_253,S02_E_254,S02_E_255,S01_E_021,S01_E_022,F26_E_259,F28_E_262,F25_E_256,F25_E_257,F26_E_258,F26_E_261,F28_E_264,F26_E_260,F28_E_263,S01_E_057,S02_E_015,S02_E_016,F16_E_154,F16_E_155,F17_E_169,F17_E_170,F16_E_150,F16_E_156,F16_E_157,F16_E_158,F17_E_165,F17_E_171,F17_E_172,F17_E_173,F16_E_144,F16_E_147,F16_E_149,F17_E_159,F17_E_162,F17_E_164,F16_E_148,F17_E_163,F16_E_145,F16_E_146,F17_E_160,F17_E_161,F16_E_151,F16_E_152,F16_E_153,F17_E_166,F17_E_167,F17_E_168,S01_E_001,S01_E_002,S01_E_003,S02_E_005,S02_E_006,S02_E_007,S02_E_008,S01_E_049,S01_E_050,S01_E_058,S01_E_041,S01_E_048,S01_E_056,S01_E_059,S01_E_060,S01_E_061,S01_E_062,S01_E_027,S01_E_028,S01_E_063,S01_E_064,S01_E_065,S01_E_066,S01_E_067,S01_E_068,F01_E_073,F02_E_078,F03_E_083,F04_E_088,F05_E_093,F06_E_098,F07_E_103,F08_E_108,F09_E_113,F10_E_118,F11_E_123,F12_E_128,F13_E_133,F14_E_138,F15_E_143,F18_E_178,F19_E_183,F20_E_188,F21_E_193,F22_E_198,F23_E_203,F24_E_208,F25_E_213,F26_E_218,F28_E_223,S01_E_042,S03_E_035,F00_E_044,F00_E_069,F00_E_070,F01_E_036,F01_E_037,F01_E_040,F01_E_072,F02_E_076,F02_E_077,F03_E_081,F03_E_082,F04_E_086,F04_E_087,F05_E_091,F05_E_092,F06_E_096,F06_E_097,F07_E_101,F07_E_102,F08_E_106,F08_E_107,F09_E_111,F09_E_112,F10_E_116,F10_E_117,F11_E_121,F11_E_122,F12_E_126,F12_E_127,F13_E_131,F13_E_132,F14_E_136,F14_E_137,F15_E_141,F15_E_142,F18_E_176,F18_E_177,F19_E_181,F19_E_182,F20_E_186,F20_E_187,F21_E_191,F21_E_192,F22_E_196,F22_E_197,F23_E_201,F23_E_202,F24_E_206,F24_E_207,F25_E_211,F25_E_212,F26_E_216,F26_E_217,F27_E_221,F27_E_222,F28_E_225,F00_E_013,F00_E_014,F01_E_038,F01_E_039,F01_E_071,F02_E_074,F02_E_075,F03_E_079,F03_E_080,F04_E_084,F04_E_085,F05_E_089,F05_E_090,F06_E_094,F06_E_095,F07_E_099,F07_E_100,F08_E_104,F08_E_105,F09_E_109,F09_E_110,F10_E_114,F10_E_115,F11_E_119,F11_E_120,F12_E_124,F12_E_125,F13_E_129,F13_E_130,F14_E_134,F14_E_135,F15_E_139,F15_E_140,F18_E_174,F18_E_175,F19_E_179,F19_E_180,F20_E_184,F20_E_185,F21_E_189,F21_E_190,F22_E_194,F22_E_195,F23_E_199,F23_E_200,F24_E_204,F24_E_205,F25_E_209,F25_E_210,F26_E_214,F26_E_215,F27_E_219,F27_E_220,F28_E_224,S01_E_019,S01_E_045,S01_E_046,S02_E_011,S03_E_029,S01_E_018,S01_E_020,S01_E_023,S01_E_024,S01_E_025,S01_E_026,S01_E_047,S02_E_009,S02_E_010,S02_E_012,S03_E_030,S03_E_031,S03_E_032,S03_E_033,S03_E_034,F08_E_226,F08_E_227,F08_E_228,F08_E_229,F08_E_230,F08_E_231,F08_E_232,F08_E_233,F08_E_234,F08_E_235,F12_E_236,F12_E_237,F12_E_238,F12_E_239,F12_E_240,F12_E_241,F12_E_242,F12_E_243,F12_E_244,F12_E_245
11/01/2023,25.45,0,7736,0,0.38,0,168.07,97.58,56.43,1.12,107.52,97.81,,,,,12,32.5,22.5,1.1,0.9,0.9,16.8,14.0,1.0,9.2,0.0,69.9,10.0,18.0,0.1,0.8,2.5,0.4,1.2,19.6,17.0,7.6,1.1,14.8,15.2,20.9,31.0,25.0,0.0,3.7,28.0,0.0,52.0,59.0,84.0,9.0,22.0,9.0,0.7,0.9,1.3,0.8,1.0,1.4,43.2,43.6,13.0,35.4,35.5,33.7,37.3,2.4,2.1,16.1,480.6,487.0,825.0,3.0,1.1,38.1,56.2,52.0,44.6,1.0,4.6,21.2,48.6,27.9,64.5,375.2,171.5,97.5,108.8,90.6,99.3,58.6,71.3,61.6,51.0,56.9,53.2,47.9,75.8,92.8,55.3,45.8,42.6,34.5,44.6,54.7,44.0,151.5,54.7,151.7,228.0,113.4,7.0,30.0,30.0,0.0,0.0,65.0,12.0,11.0,12.0,7.0,54.0,11.0,34.0,10.0,22.0,10.0,16.0,10.0,15.0,11.0,9.0,8.0,26.0,11.0,19.0,8.0,29.0,10.0,20.0,8.0,19.0,10.0,23.0,9.0,21.0,8.0,18.0,7.0,15.0,9.0,13.0,9.0,10.0,8.0,14.0,8.0,12.0,11.0,26.0,18.0,8.0,11.0,29.0,40.0,3.0,112.8,103.0,5.0,0.0,15.0,11.0,40.0,28.0,97.0,30.0,73.0,20.0,52.0,36.0,13.0,59.0,11.0,66.0,26.0,58.0,34.0,71.0,65.0,64.0,13.0,79.0,14.0,74.0,13.0,70.0,29.0,62.0,15.0,71.0,50.0,29.0,66.0,35.0,48.0,25.0,61.0,26.0,70.0,27.0,68.0,34.0,30.0,69.0,41.0,73.0,72.0,27.0,35.0,27.0,4.3,69.0,39.0,2.0,100.0,0.0,65.0,53.0,0.0,0.0,0.0,23.0,14.0,5.0,88.0,72.0,159.0,242.0,0.7,0.4,5.8,0.0,1.3,1.4,1.1,1.6,3.4,0.2,30.3,14.5,18.6,0.0,1.2,0.8,0.9,1.2,3.4,0.4,14.9,13.6,7.0
12/01/2023,39,0,7748,0,0.39,0,144.77,126.88,34.01,26.74,100.59,93.82,,,,,12,32.5,23.0,1.5,0.8,0.9,16.3,13.9,1.4,10.6,0.0,59.3,10.0,17.0,0.1,0.9,3.2,0.3,1.2,14.4,19.9,8.2,1.0,14.4,19.2,15.6,32.0,24.0,0.0,3.7,24.0,0.0,60.0,58.0,82.0,10.0,26.0,10.0,0.7,0.9,1.3,0.8,1.0,1.4,42.2,41.1,20.8,56.7,32.8,54.2,37.2,2.1,2.1,16.1,479.1,484.7,824.0,3.0,1.1,35.8,42.6,52.0,43.8,1.0,5.0,25.4,48.9,37.1,38.2,428.7,169.3,95.8,103.9,98.8,91.7,61.5,79.1,62.6,54.4,60.3,51.0,51.0,73.5,109.1,54.5,55.8,49.2,40.4,51.1,55.9,43.7,90.7,53.6,150.5,228.0,109.4,7.0,31.0,30.0,0.0,0.0,61.0,8.0,10.0,12.0,8.0,41.0,11.0,41.0,9.0,21.0,11.0,16.0,9.0,15.0,11.0,8.0,9.0,26.0,11.0,16.0,9.0,25.0,9.0,21.0,9.0,17.0,10.0,22.0,8.0,20.0,8.0,18.0,8.0,13.0,14.0,12.0,9.0,10.0,8.0,13.0,8.0,11.0,10.0,27.0,19.0,9.0,11.0,28.0,39.0,2.0,133.1,121.0,5.0,0.0,16.0,26.0,37.0,25.0,82.0,30.0,77.0,18.0,51.0,34.0,14.0,62.0,12.0,64.0,35.0,55.0,26.0,71.0,58.0,63.0,12.0,78.0,13.0,76.0,13.0,69.0,26.0,63.0,12.0,74.0,51.0,30.0,65.0,33.0,46.0,16.0,61.0,25.0,69.0,30.0,66.0,34.0,30.0,67.0,40.0,79.0,72.0,26.0,34.0,29.0,4.3,66.0,38.0,1.0,97.0,0.0,71.0,52.0,0.0,0.0,0.0,18.0,14.0,4.0,88.0,67.7,159.0,242.0,0.7,0.4,5.8,0.0,1.3,1.3,1.1,1.7,3.7,0.3,32.1,18.9,20.1,0.0,1.1,0.7,0.9,1.2,4.3,0.3,9.9,9.2,7.0
13/01/2023,33.24,0,8504,0,0.38,0,111.52,169.82,0.94,59.72,106.32,99.65,,,,,11,32.3,23.0,1.2,0.9,1.0,16.5,14.2,1.0,9.9,0.0,59.3,9.0,18.0,0.1,0.9,3.2,0.3,1.2,31.4,23.2,8.6,1.0,22.6,20.4,13.4,31.0,20.0,0.0,3.7,17.0,0.0,89.0,84.0,74.0,10.0,26.0,9.0,0.8,0.9,1.3,0.7,1.0,1.3,36.1,44.1,14.0,37.8,34.1,43.5,38.8,2.2,2.0,16.2,479.3,485.3,823.0,3.0,1.1,12.9,11.8,44.5,23.1,1.0,5.0,25.4,20.9,37.1,38.2,446.1,178.5,100.6,117.0,126.2,131.3,79.5,96.6,90.1,78.9,86.5,100.1,76.1,81.6,116.4,91.5,84.5,76.1,70.6,80.9,80.8,77.4,170.9,72.7,149.1,408.0,104.4,7.0,29.0,30.0,0.0,0.0,62.0,13.0,10.0,11.0,7.0,50.0,12.0,32.0,10.0,17.0,11.0,13.0,10.0,13.0,10.0,8.0,9.0,24.0,12.0,18.0,8.0,25.0,10.0,19.0,9.0,15.0,10.0,21.0,8.0,19.0,8.0,16.0,7.0,11.0,9.0,10.0,9.0,9.0,8.0,10.0,9.0,10.0,11.0,21.0,18.0,8.0,11.0,29.0,40.0,2.0,109.2,163.0,7.0,0.0,15.0,27.0,35.0,28.0,90.0,29.0,66.0,18.0,44.0,32.0,12.0,53.0,10.0,69.0,32.0,54.0,23.0,69.0,63.0,66.0,11.0,80.0,14.0,74.0,12.0,71.0,24.0,69.0,12.0,74.0,47.0,26.0,61.0,34.0,43.0,26.0,55.0,23.0,65.0,26.0,62.0,30.0,30.0,59.0,42.0,55.0,72.0,23.0,35.0,27.0,4.6,57.0,32.0,1.0,85.0,0.0,69.0,53.0,0.0,0.0,0.0,7.0,15.0,5.0,75.0,72.9,162.0,241.0,0.7,0.4,5.8,0.0,1.3,1.3,1.0,1.5,2.4,0.2,45.0,28.8,14.6,0.0,1.2,0.8,1.0,1.3,4.8,0.4,23.6,24.4,10.1
14/01/2023,32.57,0,6692,0,0.38,0,109.66,166.64,0.94,60.46,107.04,100,,,,,12,31.9,14.2,1.1,1.9,1.0,14.4,9.2,1.0,4.4,0.0,59.3,10.0,17.0,0.1,0.9,2.0,0.3,1.2,10.3,16.7,8.3,1.0,15.3,10.2,18.4,29.0,13.0,0.0,3.2,8.0,0.0,51.0,53.0,47.0,10.0,10.0,9.0,0.8,1.0,1.3,0.7,1.0,1.3,46.6,42.3,17.7,54.4,34.1,44.9,37.3,2.2,2.0,16.0,480.1,483.8,821.0,3.0,1.1,30.4,32.2,13.9,17.3,1.0,5.0,14.3,20.9,37.1,23.0,447.3,178.8,81.8,69.4,93.2,72.4,77.3,84.6,48.6,48.3,53.6,55.8,45.4,70.0,52.0,50.2,44.5,42.1,34.2,41.5,43.4,43.2,90.6,38.0,135.2,560.0,97.1,7.0,30.0,27.0,0.0,0.0,62.0,13.0,10.0,9.0,8.0,7.0,11.0,7.0,9.0,12.0,10.0,7.0,9.0,8.0,11.0,7.0,9.0,13.0,11.0,10.0,9.0,21.0,10.0,7.0,9.0,4.0,9.0,8.0,8.0,7.0,8.0,8.0,6.0,6.0,9.0,6.0,9.0,7.0,8.0,6.0,8.0,6.0,11.0,11.0,19.0,7.0,10.0,28.0,39.0,3.0,134.1,174.0,6.0,0.0,14.0,18.0,33.0,18.0,37.0,14.0,33.0,15.0,38.0,19.0,8.0,36.0,10.0,44.0,18.0,39.0,16.0,45.0,54.0,40.0,9.0,39.0,9.0,46.0,10.0,39.0,21.0,39.0,8.0,39.0,37.0,14.0,52.0,27.0,39.0,12.0,45.0,11.0,57.0,15.0,55.0,15.0,27.0,36.0,38.0,67.0,62.0,14.0,34.0,28.0,4.1,48.0,20.0,2.0,74.0,0.0,63.0,53.0,0.0,0.0,0.0,0.6,14.0,4.0,38.0,69.4,152.0,241.0,0.6,0.4,5.8,0.0,1.3,1.7,1.1,1.5,1.3,0.2,47.5,16.8,11.8,0.0,1.1,0.9,1.0,1.2,1.8,0.3,26.4,25.9,6.6
15/01/2023,33.95,0,5402,0,0.38,0,108.28,161.04,0.92,58.96,106.02,97.58,,,,,11,33.4,3.1,1.1,0.8,0.9,11.5,3.1,1.1,0.9,0.0,69.5,10.0,18.0,0.1,0.6,0.9,0.2,1.2,3.4,2.0,8.0,1.1,2.0,2.1,9.2,30.0,14.0,0.0,2.8,7.0,0.0,12.0,13.0,41.0,14.0,3.0,13.0,0.8,1.0,1.3,0.8,1.0,1.3,45.7,42.4,19.1,46.5,35.6,43.9,37.4,2.2,2.1,16.7,514.5,525.0,902.0,3.0,1.2,12.9,15.2,3.8,11.0,1.0,4.4,5.9,13.0,22.5,2.7,450.3,58.7,67.8,24.9,70.4,30.1,7.9,54.0,11.4,11.3,9.5,9.5,11.3,89.0,16.7,12.4,7.8,7.2,6.2,7.7,9.4,8.3,75.8,6.2,114.9,448.0,91.9,7.0,30.0,26.0,0.0,0.0,61.0,9.0,14.0,10.0,9.0,6.0,15.0,7.0,14.0,12.0,15.0,7.0,14.0,7.0,15.0,7.0,13.0,14.0,15.0,11.0,12.0,20.0,13.0,6.0,12.0,5.0,13.0,8.0,11.0,7.0,8.0,9.0,6.0,5.0,7.0,7.0,13.0,6.0,7.0,7.0,11.0,7.0,14.0,12.0,21.0,6.0,14.0,29.0,40.0,2.0,2.2,151.0,3.0,0.0,14.0,1.0,32.0,6.0,37.0,4.0,34.0,4.0,38.0,6.0,7.0,29.0,8.0,30.0,18.0,32.0,16.0,34.0,53.0,31.0,8.0,32.0,8.0,30.0,9.0,31.0,23.0,30.0,8.0,32.0,38.0,13.0,53.0,32.0,38.0,14.0,44.0,4.0,57.0,5.0,55.0,4.0,27.0,26.0,35.0,69.0,50.0,3.0,34.0,28.0,4.9,47.0,19.0,1.0,76.0,0.0,47.0,52.0,0.0,0.0,0.0,0.6,14.0,4.0,30.0,75.5,152.0,242.0,0.5,0.4,4.2,0.0,1.3,1.5,1.0,1.4,1.6,0.2,46.1,2.0,5.7,0.0,1.1,0.8,1.0,1.3,1.4,0.3,6.3,6.3,5.7
16/01/2023,32.61,0,9120,0,0.38,0,143.45,127.8,31.9,25.89,105.34,97.71,,,,,13,33.2,3.0,1.0,0.8,1.0,13.2,3.1,1.0,0.0,0.0,63.0,10.0,17.0,0.1,3.1,4.6,0.6,1.1,30.1,30.4,8.9,1.0,31.5,29.1,21.9,33.0,24.0,0.0,3.9,20.0,0.0,86.0,96.0,88.0,10.0,33.0,9.0,0.8,0.9,1.3,0.9,1.0,1.5,42.7,42.4,16.9,46.1,34.2,44.0,37.4,2.1,2.0,16.1,476.1,482.9,818.0,2.9,1.1,18.2,17.3,53.7,45.7,1.0,6.4,36.1,54.7,55.1,58.2,445.8,199.8,164.1,136.9,158.6,156.2,97.9,121.2,106.3,86.1,94.3,107.8,84.2,75.1,114.1,90.3,80.9,73.5,69.9,78.0,77.0,73.9,182.8,95.0,146.9,541.0,118.2,7.0,29.0,31.0,0.0,0.0,62.0,10.0,11.0,12.0,7.0,62.0,11.0,37.0,9.0,21.0,11.0,17.0,9.0,14.0,10.0,9.0,8.0,27.0,11.0,24.0,9.0,28.0,10.0,22.0,9.0,20.0,10.0,23.0,8.0,22.0,9.0,21.0,7.0,14.0,8.0,13.0,9.0,12.0,8.0,12.0,8.0,12.0,10.0,23.0,19.0,5.0,10.0,28.0,39.0,3.0,118.5,159.0,7.0,0.0,15.0,8.0,38.0,29.0,101.0,35.0,80.0,23.0,50.0,38.0,16.0,63.0,13.0,67.0,28.0,63.0,26.0,78.0,63.0,75.0,12.0,87.0,14.0,79.0,13.0,75.0,25.0,68.0,15.0,81.0,55.0,35.0,65.0,47.0,48.0,28.0,63.0,24.0,68.0,36.0,68.0,42.0,30.0,68.0,38.0,74.0,52.0,18.0,34.0,28.0,4.6,69.0,19.0,2.0,80.0,0.0,64.0,53.0,0.0,0.0,0.0,6.0,15.0,5.0,75.0,71.8,154.0,241.0,0.7,0.3,3.0,0.0,1.3,1.7,1.2,1.7,3.6,0.2,57.8,33.2,22.1,0.0,1.2,1.0,1.1,1.5,4.8,0.4,33.7,43.7,15.6
17/01/2023,32.62,0,9912,0,0.38,0,174,100.14,51.59,1.11,104.97,97.35,,,,,12,32.7,17.2,3.5,2.1,2.4,13.2,17.6,3.5,0.0,0.0,63.0,10.0,18.0,0.1,3.1,3.7,0.5,1.2,31.8,32.2,11.2,1.0,27.8,30.6,32.4,33.0,26.0,0.0,4.5,36.0,0.0,91.0,103.0,101.0,10.0,44.0,10.0,0.8,0.9,1.3,0.8,1.0,1.7,42.7,42.4,16.9,46.2,34.2,43.9,37.5,2.1,1.9,16.1,483.1,490.0,833.0,2.8,1.1,11.6,10.2,56.3,47.8,1.0,6.2,38.2,53.8,55.7,59.2,505.4,210.9,151.6,146.9,143.7,152.8,114.5,129.1,88.7,82.8,95.3,132.6,100.5,86.6,136.8,97.4,85.9,78.3,74.0,82.8,86.1,82.3,238.6,121.2,184.8,582.0,121.1,7.0,57.0,30.0,0.0,0.0,62.0,3.0,9.0,13.0,7.0,84.0,11.0,38.0,10.0,22.0,11.0,15.0,10.0,16.0,11.0,11.0,8.0,31.0,12.0,33.0,8.0,28.0,10.0,22.0,9.0,20.0,10.0,22.0,8.0,22.0,15.0,22.0,6.0,13.0,9.0,14.0,9.0,11.0,8.0,13.0,9.0,12.0,11.0,29.0,18.0,9.0,11.0,29.0,40.0,2.0,118.0,116.0,6.0,0.0,16.0,20.0,40.0,38.0,127.0,45.0,82.0,29.0,52.0,51.0,14.0,66.0,10.0,81.0,31.0,72.0,27.0,99.0,64.0,90.0,12.0,93.0,14.0,82.0,13.0,90.0,26.0,75.0,17.0,90.0,54.0,37.0,65.0,50.0,51.0,31.0,61.0,33.0,68.0,42.0,67.0,51.0,29.0,72.0,46.0,85.0,68.0,35.0,38.0,42.0,4.7,81.0,22.0,4.0,82.0,0.0,72.0,40.0,0.0,0.0,0.0,14.5,19.0,4.0,94.0,71.8,156.0,240.0,0.7,0.3,3.5,0.0,1.3,1.9,1.1,1.7,2.4,0.2,61.8,37.2,22.0,0.0,1.0,0.9,1.2,1.4,4.6,0.3,37.7,62.9,17.0
18/01/2023,32.6,0,9932,0,0.38,0,179.69,100.2,52.69,1.14,104.95,97.43,,,,,13,33.0,16.0,6.5,1.7,1.7,15.9,16.3,6.6,0.0,0.0,63.3,10.0,17.0,0.1,1.2,4.2,0.6,1.1,32.5,33.0,8.1,0.9,29.0,29.1,21.0,31.0,24.0,0.0,4.6,31.0,0.0,90.0,93.0,97.0,10.0,34.0,9.0,0.8,1.0,1.3,0.8,1.0,1.5,42.7,42.4,16.9,46.2,34.2,44.7,37.4,2.1,2.0,16.1,479.1,486.3,825.0,1.8,1.2,11.8,10.1,54.4,48.8,1.0,7.9,35.4,53.4,56.6,59.4,538.8,207.3,139.0,148.6,144.9,160.0,110.4,116.1,96.7,86.4,98.7,151.3,123.2,98.1,141.8,98.0,86.2,80.6,71.8,83.8,81.8,79.0,174.4,107.9,174.5,561.0,120.1,7.0,43.0,31.0,0.0,0.0,61.0,12.0,10.0,12.0,6.0,62.0,11.0,32.0,9.0,21.0,10.0,16.0,9.0,15.0,11.0,14.0,9.0,31.0,11.0,33.0,9.0,29.0,9.0,19.0,9.0,19.0,10.0,23.0,8.0,23.0,11.0,15.0,6.0,14.0,9.0,13.0,9.0,10.0,8.0,12.0,8.0,12.0,11.0,27.0,19.0,8.0,11.0,29.0,40.0,3.0,119.2,150.0,7.0,0.0,15.0,27.0,38.0,40.0,112.0,45.0,73.0,31.0,52.0,45.0,14.0,66.0,10.0,77.0,35.0,72.0,34.0,95.0,64.0,89.0,11.0,92.0,15.0,88.0,12.0,85.0,26.0,74.0,16.0,87.0,47.0,42.0,66.0,54.0,49.0,33.0,63.0,32.0,69.0,39.0,67.0,47.0,30.0,78.0,43.0,91.0,65.0,36.0,41.0,58.0,4.7,82.0,31.0,10.0,92.0,0.0,84.0,27.0,0.0,0.0,0.0,26.3,31.0,5.0,94.0,71.8,149.0,239.0,0.7,0.4,7.8,0.0,1.2,1.7,1.1,1.6,3.1,0.2,59.0,32.3,16.6,0.0,1.1,1.1,1.3,1.4,4.6,0.4,44.6,75.9,15.6
19/01/2023,32.66,0,9722,0,0.37,0,146.58,125.48,28.89,23.42,105.18,97.63,,,,,11,32.4,19.2,7.6,0.8,1.0,13.8,19.7,7.4,0.0,0.2,63.4,10.0,17.0,0.1,1.7,5.3,0.4,1.1,32.3,32.9,8.1,1.0,28.2,31.4,24.0,32.0,25.0,0.0,4.0,23.0,0.0,89.0,97.0,91.0,10.0,30.0,9.0,0.8,0.9,1.3,0.8,1.0,1.5,42.7,42.4,17.0,46.2,34.3,44.1,37.7,2.1,2.0,16.1,465.1,472.6,798.0,1.2,1.1,12.3,10.2,53.7,44.9,1.0,6.1,30.3,52.5,56.8,58.3,583.6,224.1,159.1,129.2,136.5,144.9,109.7,120.3,107.1,84.5,100.9,116.3,128.8,89.0,117.1,108.6,86.2,81.0,72.4,83.8,82.2,79.0,183.7,109.3,204.2,621.0,130.0,7.0,32.0,30.0,0.0,0.0,62.0,12.0,11.0,13.0,7.0,61.0,11.0,37.0,10.0,19.0,11.0,15.0,10.0,15.0,11.0,11.0,8.0,32.0,11.0,31.0,8.0,27.0,10.0,20.0,9.0,16.0,10.0,23.0,8.0,21.0,10.0,21.0,6.0,14.0,8.0,12.0,8.0,11.0,8.0,13.0,8.0,12.0,10.0,27.0,19.0,8.0,11.0,29.0,39.0,3.0,120.0,152.0,6.0,0.0,16.0,27.0,38.0,34.0,110.0,36.0,80.0,25.0,50.0,38.0,14.0,61.0,11.0,75.0,38.0,67.0,29.0,85.0,58.0,82.0,11.0,88.0,13.0,76.0,12.0,82.0,27.0,71.0,15.0,76.0,56.0,34.0,65.0,45.0,48.0,33.0,62.0,28.0,68.0,36.0,67.0,44.0,30.0,68.0,41.0,77.0,68.0,29.0,45.0,47.0,4.7,67.0,8.0,5.0,93.0,0.0,97.0,26.0,0.0,0.0,0.0,16.5,21.0,4.0,90.0,71.6,145.0,238.0,0.7,0.4,11.0,0.0,1.2,1.7,1.1,1.7,4.3,0.2,61.0,29.9,21.0,0.0,1.2,0.9,1.1,1.4,3.9,0.4,37.6,48.3,15.6
20/01/2023,32.68,0,10040,0,0.38,0,113.98,150.38,0.91,45.68,104.98,97.68,,,,,12,32.4,13.3,4.9,2.8,0.9,16.2,13.7,5.0,0.0,0.0,63.4,9.0,18.0,0.1,1.0,3.6,0.5,1.1,34.1,34.4,10.1,1.0,34.0,35.6,18.0,30.0,21.0,0.0,4.4,31.0,0.0,96.0,101.0,78.0,10.0,30.0,9.0,0.8,0.9,1.3,0.9,1.1,1.4,42.7,42.3,17.0,46.1,34.3,43.8,37.9,2.1,2.0,16.1,458.5,466.4,786.0,1.2,1.1,12.0,9.9,43.3,36.1,1.0,5.9,26.9,42.2,43.8,46.5,655.6,248.3,167.1,155.6,165.6,178.4,138.3,124.0,143.5,99.4,112.3,125.3,133.7,101.4,134.9,123.3,90.3,87.4,76.4,89.7,90.4,85.8,270.8,163.9,229.4,571.0,122.3,7.0,38.0,30.0,0.0,0.0,61.0,3.0,9.0,12.0,8.0,56.0,11.0,29.0,9.0,16.0,11.0,13.0,9.0,13.0,10.0,9.0,8.0,25.0,12.0,46.0,9.0,27.0,9.0,20.0,8.0,15.0,9.0,20.0,8.0,18.0,9.0,18.0,6.0,10.0,10.0,10.0,7.0,9.0,8.0,9.0,8.0,9.0,11.0,22.0,18.0,8.0,10.0,28.0,40.0,3.0,120.7,161.0,7.0,0.0,15.0,27.0,39.0,31.0,102.0,36.0,68.0,23.0,46.0,32.0,12.0,63.0,12.0,70.0,28.0,56.0,25.0,79.0,58.0,98.0,13.0,87.0,13.0,81.0,11.0,73.0,25.0,69.0,13.0,78.0,52.0,30.0,60.0,43.0,44.0,26.0,55.0,32.0,62.0,33.0,62.0,38.0,30.0,58.0,44.0,80.0,64.0,23.0,40.0,21.0,4.8,64.0,5.0,1.0,84.0,0.0,97.0,27.0,0.0,0.0,0.0,13.0,14.0,4.0,89.0,71.4,147.0,236.0,0.7,0.3,11.1,0.0,1.3,1.5,1.2,1.7,3.3,0.2,54.5,41.2,20.0,0.0,1.1,1.0,1.1,1.6,3.9,0.3,41.1,52.4,16.8
21/01/2023,32.68,0,8218,0,0.37,0,115.63,150.84,0.94,46.04,104.91,97.72,,,,,12,32.1,9.0,1.0,1.9,1.0,20.7,9.2,1.0,0.0,0.0,63.1,10.0,17.0,0.1,0.3,0.8,0.2,1.1,33.5,33.5,6.9,0.9,29.8,28.1,8.6,30.0,13.0,0.0,2.6,7.0,0.0,90.0,80.0,47.0,10.0,10.0,10.0,0.8,0.9,1.3,0.7,1.0,1.3,42.7,42.3,16.9,46.2,34.3,43.8,37.9,2.1,2.1,16.1,455.1,462.6,779.0,1.2,1.1,11.8,9.8,4.7,4.1,1.0,4.0,14.1,2.1,2.6,2.3,624.3,221.2,163.7,140.1,126.4,150.0,145.4,158.9,132.2,94.7,129.3,134.6,118.4,90.9,154.4,95.8,87.7,83.5,73.6,86.4,86.1,92.8,190.7,85.2,145.0,359.0,104.8,7.0,29.0,26.0,0.0,0.0,62.0,3.0,11.0,11.0,7.0,7.0,11.0,7.0,10.0,12.0,10.0,8.0,10.0,8.0,11.0,7.0,9.0,13.0,11.0,10.0,8.0,22.0,10.0,6.0,9.0,4.0,10.0,8.0,8.0,7.0,11.0,9.0,7.0,5.0,9.0,7.0,9.0,7.0,7.0,7.0,8.0,6.0,11.0,12.0,19.0,7.0,11.0,29.0,39.0,2.0,121.5,164.0,4.0,0.0,15.0,15.0,35.0,20.0,36.0,17.0,35.0,15.0,41.0,17.0,8.0,38.0,11.0,37.0,22.0,38.0,17.0,45.0,53.0,42.0,10.0,40.0,10.0,46.0,8.0,39.0,22.0,36.0,9.0,41.0,39.0,15.0,53.0,31.0,37.0,10.0,43.0,12.0,56.0,16.0,55.0,16.0,27.0,36.0,43.0,65.0,58.0,19.0,34.0,21.0,4.8,52.0,3.0,2.0,75.0,0.0,86.0,26.0,0.0,0.0,0.0,0.6,15.0,5.0,45.0,71.1,149.0,235.0,0.7,0.3,10.2,0.0,1.2,2.6,1.2,1.9,1.3,0.2,87.9,34.5,28.1,0.0,1.1,1.1,1.1,1.6,2.1,0.4,46.7,53.6,19.1
